"nrep" "ndet" "site" "day" "year"
"10238" 1 0 121 131 2001
"10239" 1 0 121 134 2001
"10240" 1 0 121 106 2002
"10241" 2 0 121 119 2001
"10242" 1 0 121 118 2001
"10243" 1 0 121 117 2001
"10244" 1 0 121 116 2001
"10245" 2 0 121 114 2001
"10246" 1 0 121 113 2001
"10247" 1 0 121 111 2001
"10248" 1 0 121 110 2001
"10249" 3 0 121 110 2002
"10250" 1 0 121 150 2001
"10251" 1 0 121 111 2002
"10252" 1 0 121 144 2001
"10253" 1 0 121 139 2001
"10254" 1 0 121 143 2001
"10255" 2 0 121 113 2002
"10256" 2 0 121 126 2000
"10257" 1 0 121 125 2000
"10258" 1 0 121 137 2001
"10259" 2 2 121 137 2000
"10260" 1 0 121 131 2000
"10261" 2 0 121 130 2000
"10262" 1 0 121 108 2001
"10263" 1 1 121 155 2000
"10264" 1 0 121 127 2000
"10265" 1 0 121 148 2001
"10266" 2 2 121 154 2000
"10267" 1 0 121 152 2001
"10268" 1 0 121 152 2000
"10269" 1 1 121 147 2000
"10270" 1 0 121 136 2000
"10271" 2 0 121 121 2000
"10272" 1 0 121 115 2001
"10273" 1 0 121 157 2001
"10274" 1 0 121 130 2001
"10275" 1 0 121 122 2001
"10276" 1 0 121 145 2001
"10277" 1 0 121 147 2001
"10278" 1 0 121 113 2000
"10279" 1 0 121 120 2000
"10280" 1 0 121 124 2000
"10281" 1 0 121 114 2000
"10282" 1 0 121 117 2000
"10283" 3 2 121 148 2002
"10284" 1 0 121 170 2001
"10285" 1 0 121 171 2001
"10286" 1 0 121 138 2002
"10287" 3 3 121 141 2002
"10288" 1 1 121 147 2002
"10289" 2 1 121 144 2002
"10290" 2 0 121 136 2002
"10291" 2 2 121 139 2002
"10292" 2 1 121 134 2002
"10293" 1 0 121 149 2002
"10294" 3 0 121 114 2002
"10295" 1 0 121 116 2002
"10296" 2 0 121 115 2002
"10297" 3 0 121 118 2002
"10298" 1 0 121 120 2002
"10299" 2 0 121 119 2002
"10300" 1 0 121 177 2001
"10301" 1 0 121 179 2001
"10302" 1 1 121 137 2002
"10303" 2 0 121 146 2002
"10304" 2 0 121 180 2001
"10305" 2 1 121 181 2001
"10306" 1 0 121 178 2001
"10307" 1 0 121 176 2001
"10308" 1 0 121 112 2002
"10309" 1 0 121 173 2001
"10310" 1 0 121 172 2001
"10311" 2 2 121 154 2002
"10312" 1 0 121 164 2001
"10313" 1 0 121 159 2001
"10314" 1 0 121 169 2001
"10315" 1 0 121 158 2001
"10316" 1 0 121 167 2001
"10317" 1 0 121 160 2001
"10318" 1 0 121 175 2001
"10319" 1 0 121 174 2001
"10320" 1 0 121 165 2001
"10321" 1 0 121 166 2001
"10322" 1 0 121 162 2001
"10323" 1 0 121 163 2001
"10324" 3 0 121 122 2002
"10325" 2 2 121 126 2002
"10326" 4 2 121 132 2002
"10327" 1 1 121 152 2002
"10328" 1 1 121 140 2002
"10329" 2 1 121 153 2002
"10330" 2 2 121 151 2002
"10331" 1 1 121 150 2002
"10332" 1 0 121 143 2002
"10333" 4 1 121 127 2002
"10334" 2 1 121 160 2002
"10335" 2 0 121 162 2002
"10336" 1 1 121 157 2002
"10337" 1 0 121 156 2002
"10338" 2 2 121 124 2002
"10339" 1 0 121 117 2002
"10340" 3 2 121 128 2002
"10341" 2 1 121 164 2002
"10342" 1 0 121 158 2002
"10343" 1 0 121 161 2002
"10344" 1 0 121 168 2006
"10345" 1 0 121 158 2007
"10346" 1 0 121 159 2006
"10347" 1 0 121 176 2006
"10348" 1 0 121 133 2006
"10349" 1 0 121 156 2006
"10350" 2 1 121 129 2002
"10351" 1 1 121 170 2002
"10352" 1 1 121 172 2002
"10353" 1 0 121 168 2002
"10354" 2 1 121 166 2002
"10355" 1 1 121 145 2002
"10356" 1 0 121 165 2002
"10357" 2 2 121 159 2002
"10358" 3 1 121 125 2002
"10359" 1 0 121 176 2002
"10360" 1 0 121 178 2002
"10361" 1 0 121 179 2002
"10362" 1 0 121 175 2002
"10363" 1 0 121 142 2002
"10364" 1 0 121 131 2002
"10365" 1 1 121 130 2002
"10366" 2 0 121 121 2002
"10367" 1 0 121 181 2002
"10368" 1 0 121 167 2002
"10369" 1 0 121 180 2002
"10370" 1 0 121 140 2003
"10371" 1 0 121 148 2003
"10372" 2 0 121 141 2003
"10373" 1 0 121 147 2003
"10374" 1 0 121 153 2003
"10375" 2 0 121 121 2003
"10376" 1 0 121 158 2003
"10377" 1 1 121 160 2003
"10378" 1 0 121 130 2003
"10379" 1 0 121 136 2003
"10380" 1 0 121 179 2003
"10381" 1 1 122 137 2008
"10382" 1 0 123 107 2010
"10383" 1 0 123 166 2009
"10384" 1 0 123 142 2009
"10385" 1 0 123 168 2009
"10386" 1 1 123 178 2009
"10387" 1 0 123 108 2010
"10388" 1 0 123 167 2009
"10389" 1 0 123 139 2009
"10390" 1 0 123 181 2009
"10391" 1 0 123 134 2009
"10392" 1 0 123 180 2009
"10393" 1 1 123 132 2009
"10394" 1 0 123 121 2009
"10395" 1 0 123 135 2011
"10396" 1 0 123 134 2011
"10397" 1 0 123 163 2011
"10398" 1 0 123 153 2011
"10399" 1 0 123 156 2011
"10400" 1 0 123 140 2011
"10401" 1 0 123 142 2011
"10402" 1 0 123 148 2011
"10403" 1 0 123 162 2011
"10404" 1 0 123 161 2011
"10405" 1 0 123 164 2011
"10406" 1 0 123 145 2012
"10407" 1 0 123 149 2011
"10408" 1 0 123 140 2012
"10409" 1 0 123 139 2012
"10410" 1 0 123 148 2012
"10411" 1 0 123 137 2012
"10412" 1 0 123 147 2012
"10413" 1 1 123 133 2009
"10414" 1 0 123 108 2009
"10415" 1 0 123 113 2009
"10416" 1 0 123 112 2009
"10417" 1 0 123 122 2009
"10418" 1 0 123 114 2009
"10419" 1 0 123 127 2009
"10420" 1 0 123 128 2009
"10421" 1 0 123 120 2011
"10422" 1 0 123 119 2011
"10423" 1 0 123 109 2011
"10424" 1 0 123 121 2011
"10425" 1 0 123 112 2011
"10426" 1 0 123 118 2011
"10427" 1 0 123 114 2011
"10428" 1 0 123 128 2011
"10429" 1 0 123 107 2011
"10430" 1 0 123 115 2011
"10431" 1 0 123 108 2011
"10432" 1 0 123 106 2011
"10433" 1 0 123 117 2011
"10434" 1 0 123 105 2011
"10435" 1 0 123 177 2011
"10436" 1 0 123 176 2011
"10437" 1 0 123 175 2012
"10438" 1 0 123 163 2010
"10439" 1 0 123 170 2010
"10440" 1 0 123 178 2010
"10441" 1 0 123 125 2012
"10442" 1 1 123 126 2012
"10443" 1 0 123 105 2012
"10444" 1 0 123 112 2012
"10445" 1 0 123 107 2012
"10446" 1 0 123 111 2012
"10447" 1 0 123 133 2012
"10448" 1 0 123 132 2012
"10449" 1 0 123 109 2012
"10450" 1 0 123 121 2012
"10451" 1 0 123 119 2012
"10452" 1 0 123 118 2012
"10453" 1 0 123 166 2012
"10454" 1 0 123 181 2012
"10455" 1 0 123 161 2012
"10456" 1 0 123 154 2012
"10457" 1 0 123 168 2012
"10458" 1 0 123 160 2012
"10459" 1 0 123 170 2011
"10460" 1 0 123 165 2012
"10461" 1 0 123 153 2012
"10462" 1 0 123 158 2012
"10463" 1 0 123 169 2011
"10464" 1 0 123 157 2010
"10465" 1 0 123 156 2010
"10466" 1 0 123 144 2010
"10467" 1 0 123 148 2010
"10468" 1 1 123 141 2010
"10469" 1 0 123 105 2009
"10470" 1 0 123 107 2009
"10471" 1 0 123 111 2009
"10472" 1 0 123 122 2010
"10473" 1 0 123 114 2010
"10474" 1 0 123 115 2010
"10475" 1 0 123 128 2010
"10476" 2 0 123 129 2010
"10477" 1 0 123 136 2010
"10478" 1 0 123 133 2010
"10479" 1 0 123 135 2010
"10480" 1 0 124 135 2006
"10481" 1 0 124 140 1999
"10482" 1 0 124 128 2000
"10483" 1 0 124 142 2000
"10484" 1 0 124 145 2000
"10485" 1 0 124 143 2000
"10486" 1 0 124 139 2000
"10487" 1 1 124 130 2000
"10488" 1 0 124 114 2001
"10489" 1 0 124 152 2002
"10490" 1 0 124 135 2002
"10491" 1 0 124 160 2001
"10492" 1 0 124 160 2002
"10493" 2 0 125 105 2006
"10494" 1 0 125 121 2006
"10495" 1 0 125 109 2010
"10496" 1 0 125 107 2010
"10497" 2 0 125 166 2006
"10498" 1 0 125 106 2006
"10499" 1 0 125 109 2006
"10500" 1 0 125 127 2006
"10501" 1 0 125 117 2003
"10502" 1 0 125 142 2003
"10503" 1 0 125 140 2004
"10504" 1 0 125 135 2004
"10505" 1 0 125 138 2004
"10506" 1 0 125 105 2011
"10507" 1 0 125 116 2011
"10508" 1 0 125 158 2004
"10509" 1 0 125 157 2004
"10510" 1 0 125 134 2004
"10511" 1 0 125 129 2004
"10512" 1 0 125 148 2004
"10513" 1 0 125 127 2004
"10514" 1 0 125 116 2004
"10515" 1 0 125 161 2004
"10516" 1 0 125 179 2004
"10517" 1 0 125 130 2004
"10518" 1 0 125 162 2004
"10519" 1 0 125 138 2008
"10520" 1 0 125 140 1999
"10521" 1 0 125 122 2000
"10522" 1 0 125 143 2000
"10523" 1 0 125 139 2000
"10524" 1 0 125 128 2000
"10525" 1 1 125 136 2010
"10526" 1 0 125 132 2012
"10527" 1 0 125 113 2010
"10528" 1 0 125 133 2001
"10529" 1 0 125 138 2001
"10530" 1 0 125 114 2001
"10531" 1 0 125 152 2002
"10532" 1 0 125 171 2001
"10533" 1 0 125 181 2002
"10534" 1 0 125 160 2002
"10535" 1 0 125 135 2002
"10536" 1 0 125 127 2002
"10537" 1 0 125 113 2002
"10538" 1 0 125 134 2002
"10539" 1 0 125 139 2002
"10540" 1 0 125 110 2002
"10541" 1 0 125 136 2002
"10542" 1 0 125 143 2002
"10543" 1 0 125 144 2002
"10544" 1 0 126 177 2011
"10545" 1 0 126 109 2010
"10546" 1 0 126 108 2010
"10547" 1 0 126 180 2009
"10548" 1 0 126 167 2009
"10549" 1 0 126 133 2009
"10550" 1 0 126 178 2009
"10551" 1 0 126 134 2009
"10552" 1 0 126 107 2010
"10553" 1 0 126 139 2009
"10554" 1 0 126 181 2009
"10555" 1 0 126 140 2009
"10556" 1 0 126 166 2009
"10557" 1 0 126 168 2009
"10558" 1 0 126 142 2009
"10559" 1 0 126 114 2009
"10560" 1 0 126 156 2011
"10561" 1 0 126 148 2012
"10562" 1 0 126 163 2011
"10563" 1 0 126 147 2012
"10564" 1 0 126 145 2012
"10565" 1 0 126 164 2011
"10566" 1 0 126 140 2011
"10567" 1 0 126 137 2012
"10568" 1 0 126 148 2011
"10569" 1 0 126 149 2011
"10570" 1 0 126 161 2011
"10571" 1 0 126 162 2011
"10572" 1 0 126 142 2011
"10573" 1 0 126 153 2011
"10574" 1 0 126 140 2012
"10575" 1 0 126 109 2011
"10576" 1 0 126 139 2012
"10577" 1 1 126 117 2011
"10578" 1 0 126 105 2011
"10579" 1 0 126 134 2011
"10580" 1 0 126 135 2011
"10581" 1 0 126 132 2009
"10582" 1 0 126 128 2009
"10583" 1 0 126 127 2009
"10584" 1 0 126 121 2009
"10585" 1 0 126 122 2009
"10586" 1 0 126 113 2009
"10587" 1 0 126 107 2009
"10588" 1 0 126 111 2009
"10589" 1 0 126 105 2009
"10590" 1 0 126 112 2009
"10591" 1 0 126 108 2009
"10592" 1 0 126 128 2011
"10593" 1 0 126 121 2011
"10594" 1 1 126 119 2011
"10595" 1 1 126 120 2011
"10596" 1 0 126 115 2011
"10597" 1 0 126 112 2011
"10598" 1 1 126 118 2011
"10599" 1 0 126 108 2011
"10600" 1 0 126 114 2011
"10601" 1 0 126 106 2011
"10602" 1 0 126 107 2011
"10603" 1 0 126 176 2011
"10604" 1 0 126 178 2010
"10605" 1 0 126 170 2010
"10606" 1 0 126 163 2010
"10607" 1 0 126 149 2010
"10608" 1 0 126 112 2012
"10609" 1 0 126 109 2012
"10610" 1 0 126 111 2012
"10611" 1 0 126 118 2012
"10612" 1 0 126 126 2012
"10613" 1 0 126 119 2012
"10614" 1 0 126 105 2012
"10615" 1 0 126 125 2012
"10616" 1 0 126 133 2012
"10617" 1 0 126 132 2012
"10618" 1 0 126 181 2012
"10619" 1 0 126 168 2012
"10620" 1 0 126 166 2012
"10621" 1 0 126 165 2012
"10622" 1 0 126 161 2012
"10623" 1 0 126 170 2011
"10624" 1 0 126 169 2011
"10625" 1 0 126 158 2012
"10626" 1 0 126 153 2012
"10627" 1 0 126 175 2012
"10628" 1 0 126 154 2012
"10629" 1 0 126 160 2012
"10630" 1 0 126 157 2010
"10631" 1 0 126 156 2010
"10632" 1 0 126 148 2010
"10633" 1 0 126 141 2010
"10634" 1 0 126 144 2010
"10635" 1 0 126 115 2010
"10636" 1 0 126 133 2010
"10637" 1 0 126 136 2010
"10638" 1 0 126 132 2010
"10639" 1 0 126 114 2010
"10640" 1 0 126 129 2010
"10641" 1 0 126 128 2010
"10642" 1 0 126 135 2010
"10643" 1 0 126 122 2010
"10644" 1 0 127 121 2007
"10645" 1 0 127 118 2007
"10646" 1 0 127 119 2007
"10647" 1 0 127 111 2007
"10648" 1 0 127 108 2005
"10649" 1 0 127 121 2006
"10650" 1 0 127 120 2006
"10651" 1 0 127 111 2006
"10652" 1 0 127 151 2009
"10653" 1 0 127 168 2009
"10654" 1 0 127 172 2009
"10655" 1 0 127 121 2009
"10656" 1 0 127 122 2009
"10657" 1 0 127 121 2005
"10658" 1 0 127 127 2005
"10659" 1 0 127 171 2003
"10660" 1 0 127 122 2004
"10661" 1 0 127 129 2006
"10662" 1 0 127 135 2006
"10663" 1 0 127 126 2007
"10664" 2 0 127 127 2006
"10665" 2 0 127 113 2010
"10666" 1 0 127 112 2011
"10667" 1 0 127 130 2004
"10668" 1 0 127 133 2004
"10669" 1 0 127 132 2004
"10670" 1 0 127 106 2004
"10671" 1 0 127 140 2004
"10672" 1 1 127 137 2004
"10673" 1 0 127 112 2005
"10674" 1 0 127 169 2004
"10675" 1 0 127 107 2007
"10676" 1 0 127 113 2008
"10677" 1 0 127 129 2008
"10678" 1 0 127 134 2009
"10679" 1 0 127 121 1999
"10680" 1 0 127 145 2010
"10681" 1 0 127 117 2010
"10682" 1 0 127 124 2008
"10683" 1 0 127 115 2009
"10684" 1 0 127 122 2008
"10685" 1 0 127 119 2000
"10686" 1 0 127 114 2001
"10687" 1 0 127 112 2001
"10688" 1 0 127 129 2001
"10689" 1 0 128 109 2010
"10690" 1 0 128 133 2007
"10691" 1 0 128 147 2005
"10692" 1 0 128 135 2011
"10693" 1 0 128 149 2011
"10694" 1 0 128 136 2011
"10695" 1 1 128 117 2008
"10696" 1 1 128 129 2010
"10697" 1 0 128 128 2010
"10698" 1 0 128 132 2002
"10699" 1 0 128 133 2002
"10700" 1 0 128 136 2002
"10701" 1 0 128 170 2001
"10702" 1 0 129 150 2012
"10703" 1 1 129 149 1997
"10704" 1 0 129 115 2010
"10705" 1 0 130 174 2012
"10706" 1 0 130 166 2012
"10707" 2 0 130 160 2012
"10708" 2 0 130 108 1995
"10709" 2 0 130 110 1995
"10710" 3 0 130 126 1995
"10711" 2 0 130 117 1995
"10712" 2 0 130 113 1995
"10713" 2 0 130 118 1995
"10714" 2 0 130 111 1995
"10715" 2 0 130 107 1995
"10716" 2 0 130 128 1995
"10717" 2 0 130 158 1995
"10718" 1 0 130 142 1995
"10719" 1 0 130 135 1995
"10720" 1 0 130 106 1995
"10721" 1 0 130 127 1995
"10722" 1 0 130 136 1995
"10723" 1 0 130 143 1995
"10724" 2 0 130 114 1995
"10725" 2 0 130 105 1995
"10726" 1 0 130 154 1995
"10727" 1 0 130 179 1995
"10728" 1 0 130 169 1995
"10729" 1 0 130 164 1995
"10730" 3 0 130 131 1996
"10731" 1 0 130 150 1996
"10732" 1 0 130 109 1996
"10733" 3 0 130 124 1996
"10734" 1 0 130 141 1996
"10735" 1 0 130 119 1995
"10736" 2 0 130 108 1996
"10737" 1 0 130 138 1996
"10738" 1 0 130 175 1995
"10739" 1 0 130 180 1995
"10740" 1 0 130 133 1995
"10741" 1 0 130 113 2005
"10742" 1 0 130 105 2006
"10743" 1 0 130 179 2004
"10744" 1 0 130 149 1998
"10745" 2 0 130 118 2005
"10746" 1 0 130 116 2007
"10747" 1 0 130 116 2005
"10748" 1 0 130 177 2004
"10749" 1 0 130 153 2005
"10750" 1 0 130 120 2005
"10751" 1 1 130 131 2004
"10752" 2 0 130 143 2004
"10753" 1 0 130 117 2006
"10754" 1 0 130 116 2006
"10755" 1 0 130 120 2006
"10756" 1 0 130 146 2006
"10757" 1 0 130 107 2006
"10758" 2 0 130 154 2006
"10759" 1 0 130 135 2006
"10760" 1 1 130 125 2006
"10761" 1 0 130 119 2006
"10762" 1 0 130 154 2009
"10763" 1 0 130 165 2009
"10764" 2 0 130 134 2009
"10765" 1 0 130 174 2009
"10766" 1 0 130 173 2009
"10767" 1 0 130 176 2009
"10768" 1 0 130 158 2009
"10769" 1 0 130 161 2009
"10770" 1 0 130 155 2009
"10771" 1 0 130 127 2009
"10772" 1 0 130 136 2009
"10773" 1 0 130 137 2009
"10774" 1 0 130 145 2009
"10775" 1 0 130 147 2009
"10776" 1 0 130 131 2009
"10777" 1 0 130 120 2009
"10778" 1 0 130 146 2009
"10779" 1 0 130 129 2009
"10780" 1 0 130 130 2009
"10781" 1 0 130 149 2009
"10782" 1 0 130 153 2009
"10783" 1 0 130 122 2009
"10784" 2 0 130 133 2005
"10785" 1 0 130 145 2005
"10786" 2 0 130 135 2005
"10787" 1 0 130 150 2007
"10788" 1 0 130 117 2005
"10789" 1 0 130 122 2005
"10790" 1 0 130 130 2005
"10791" 1 0 130 146 2005
"10792" 1 0 130 150 2005
"10793" 1 0 130 127 2005
"10794" 1 0 130 136 2006
"10795" 1 0 130 141 2005
"10796" 1 0 130 130 2006
"10797" 1 0 130 125 2005
"10798" 1 0 130 138 2005
"10799" 1 0 130 160 2005
"10800" 2 0 130 162 2005
"10801" 1 0 130 137 2005
"10802" 3 0 130 158 2007
"10803" 1 0 130 138 2007
"10804" 1 0 130 149 2007
"10805" 1 0 130 139 2005
"10806" 1 0 130 181 2005
"10807" 1 0 130 157 2005
"10808" 2 0 130 143 2008
"10809" 1 0 130 179 2005
"10810" 1 0 130 119 2008
"10811" 1 0 130 121 2008
"10812" 2 0 130 174 2007
"10813" 1 0 130 124 2008
"10814" 1 0 130 123 2008
"10815" 1 0 130 135 2003
"10816" 2 0 130 125 2003
"10817" 1 0 130 171 2003
"10818" 1 0 130 168 2003
"10819" 1 0 130 172 2003
"10820" 1 0 130 175 2003
"10821" 1 0 130 173 2003
"10822" 1 0 130 144 2003
"10823" 1 0 130 158 2003
"10824" 1 0 130 160 2003
"10825" 1 0 130 163 2003
"10826" 1 0 130 109 2003
"10827" 1 0 130 117 2003
"10828" 1 0 130 119 2003
"10829" 1 0 130 105 2003
"10830" 1 0 130 139 2003
"10831" 1 0 130 150 2003
"10832" 1 0 130 115 2003
"10833" 1 0 130 124 2003
"10834" 1 0 130 138 2003
"10835" 1 0 130 127 2003
"10836" 1 0 130 122 1998
"10837" 1 0 130 149 2003
"10838" 1 0 130 142 1998
"10839" 2 0 130 126 1998
"10840" 1 0 130 116 1998
"10841" 1 0 130 134 2003
"10842" 1 0 130 165 2004
"10843" 1 0 130 156 2003
"10844" 1 0 130 137 2003
"10845" 1 0 130 112 2007
"10846" 1 0 130 109 2007
"10847" 1 0 130 107 2007
"10848" 1 0 130 121 2007
"10849" 1 0 130 130 2007
"10850" 1 0 130 128 2007
"10851" 1 0 130 145 2007
"10852" 1 0 130 109 2005
"10853" 1 0 130 145 2011
"10854" 1 1 130 134 2012
"10855" 2 2 130 150 2012
"10856" 1 0 130 120 2011
"10857" 1 0 130 175 2011
"10858" 1 0 130 133 2011
"10859" 2 2 130 142 2012
"10860" 1 0 130 172 2011
"10861" 2 0 130 121 2011
"10862" 2 2 130 125 2011
"10863" 2 1 130 132 2011
"10864" 1 0 130 164 2011
"10865" 1 0 130 179 2011
"10866" 1 0 130 174 2011
"10867" 1 0 130 161 2011
"10868" 2 0 130 118 2011
"10869" 1 1 130 147 2004
"10870" 1 0 130 139 2004
"10871" 1 0 130 136 2004
"10872" 1 0 130 146 2004
"10873" 2 0 130 128 2004
"10874" 1 0 130 142 2004
"10875" 1 0 130 138 2004
"10876" 2 0 130 117 2004
"10877" 1 0 130 119 2004
"10878" 1 0 130 115 2004
"10879" 1 0 130 114 2004
"10880" 1 0 130 112 2004
"10881" 1 0 130 156 2004
"10882" 1 0 130 159 2004
"10883" 1 0 130 161 2004
"10884" 2 0 130 107 2004
"10885" 1 0 130 126 2004
"10886" 1 0 130 148 2004
"10887" 1 0 130 111 2004
"10888" 1 0 130 124 2004
"10889" 1 0 130 171 2004
"10890" 1 0 130 122 2004
"10891" 1 0 130 180 2004
"10892" 1 0 130 144 1998
"10893" 1 0 130 105 2004
"10894" 2 0 130 152 1998
"10895" 1 0 130 159 2005
"10896" 1 0 130 174 2005
"10897" 1 1 130 115 1998
"10898" 1 0 130 176 2005
"10899" 1 0 130 167 2005
"10900" 1 0 130 172 2005
"10901" 2 0 130 107 2008
"10902" 1 0 130 169 2008
"10903" 1 0 130 118 2008
"10904" 1 0 130 110 2008
"10905" 1 0 130 137 2008
"10906" 2 0 130 160 2008
"10907" 1 0 130 134 2008
"10908" 1 0 130 140 2009
"10909" 1 0 130 108 2009
"10910" 1 0 130 109 2009
"10911" 1 0 130 111 2009
"10912" 1 0 130 113 2009
"10913" 1 0 130 107 2011
"10914" 2 0 130 116 2011
"10915" 1 0 130 176 2008
"10916" 1 0 130 163 2008
"10917" 1 0 130 173 2008
"10918" 1 0 130 155 2008
"10919" 1 0 130 149 2008
"10920" 1 0 130 168 1995
"10921" 1 0 130 128 1996
"10922" 1 0 130 175 1996
"10923" 1 0 130 160 1996
"10924" 1 0 130 143 1996
"10925" 1 0 130 141 1998
"10926" 1 0 130 147 1998
"10927" 1 0 130 154 1998
"10928" 1 0 130 162 1998
"10929" 2 0 130 108 1999
"10930" 2 0 130 133 1997
"10931" 1 0 130 116 1999
"10932" 2 0 130 150 1998
"10933" 1 0 130 150 1997
"10934" 1 0 130 111 1997
"10935" 1 0 130 126 1997
"10936" 1 0 130 137 1997
"10937" 1 0 130 118 1997
"10938" 1 0 130 124 1997
"10939" 1 0 130 134 1997
"10940" 1 0 130 148 1997
"10941" 1 0 130 144 1997
"10942" 1 0 130 130 1997
"10943" 1 0 130 109 1997
"10944" 1 0 130 160 1998
"10945" 1 0 130 155 1997
"10946" 1 0 130 165 1998
"10947" 1 0 130 178 1998
"10948" 1 0 130 168 1998
"10949" 1 0 130 118 1999
"10950" 1 0 130 105 1999
"10951" 1 0 130 149 1997
"10952" 1 0 130 120 1999
"10953" 1 0 130 162 1997
"10954" 1 0 130 129 1999
"10955" 1 0 130 154 1999
"10956" 1 0 130 164 1997
"10957" 1 0 130 127 1999
"10958" 1 0 130 115 1999
"10959" 1 0 130 165 1997
"10960" 1 0 130 170 1999
"10961" 1 0 130 181 1999
"10962" 1 0 130 163 1997
"10963" 1 0 130 165 2000
"10964" 1 0 130 175 2000
"10965" 1 0 130 171 2000
"10966" 2 0 130 156 2000
"10967" 1 0 130 158 2000
"10968" 1 0 130 162 2000
"10969" 2 0 130 116 2000
"10970" 1 0 130 106 2000
"10971" 1 0 130 180 2000
"10972" 1 0 130 127 1998
"10973" 1 0 130 106 2001
"10974" 1 0 130 114 2000
"10975" 1 0 130 123 2000
"10976" 1 0 130 110 2001
"10977" 1 0 130 143 2000
"10978" 1 0 130 125 2000
"10979" 1 0 130 121 2000
"10980" 1 0 130 140 2000
"10981" 1 0 130 105 2000
"10982" 2 0 130 117 2001
"10983" 1 0 130 128 2000
"10984" 1 0 130 135 2001
"10985" 1 0 130 145 2000
"10986" 1 0 130 137 2011
"10987" 1 0 130 136 2011
"10988" 1 0 130 139 2011
"10989" 1 0 130 158 2011
"10990" 1 0 130 160 2011
"10991" 1 0 130 130 2011
"10992" 1 0 130 110 2011
"10993" 1 0 130 170 2012
"10994" 1 0 130 162 2012
"10995" 1 1 130 157 2012
"10996" 1 1 130 172 2012
"10997" 1 1 130 149 2012
"10998" 1 0 130 147 2010
"10999" 1 0 130 145 2010
"11000" 1 0 130 138 2010
"11001" 1 0 130 142 2010
"11002" 1 0 130 140 2010
"11003" 1 0 130 156 2010
"11004" 1 0 130 121 2012
"11005" 1 0 130 119 2012
"11006" 1 0 130 115 2012
"11007" 1 0 130 110 2012
"11008" 1 0 130 130 2012
"11009" 1 0 130 128 2012
"11010" 1 1 130 126 2012
"11011" 1 0 130 113 2012
"11012" 1 0 130 109 2012
"11013" 1 0 130 107 2012
"11014" 1 1 130 137 2012
"11015" 1 1 130 141 2012
"11016" 1 0 130 116 2012
"11017" 1 1 130 144 2012
"11018" 1 0 130 147 2012
"11019" 1 0 130 105 2010
"11020" 1 0 130 122 2010
"11021" 1 0 130 128 2010
"11022" 1 0 130 136 2010
"11023" 1 0 130 121 2010
"11024" 1 0 130 148 2010
"11025" 2 0 130 127 2010
"11026" 1 0 130 124 2010
"11027" 1 0 130 126 2010
"11028" 1 0 130 123 2010
"11029" 1 0 130 112 2010
"11030" 1 0 130 116 2008
"11031" 1 0 130 126 2008
"11032" 1 0 130 117 2008
"11033" 1 0 130 171 2010
"11034" 1 0 130 175 2010
"11035" 1 0 130 169 2010
"11036" 1 0 130 168 2010
"11037" 1 0 130 166 2010
"11038" 1 0 130 163 2010
"11039" 1 0 130 164 2010
"11040" 1 0 130 119 2010
"11041" 1 0 130 130 2001
"11042" 1 0 130 146 2000
"11043" 1 0 130 125 2001
"11044" 1 0 130 128 2001
"11045" 1 0 130 133 2001
"11046" 1 0 130 129 2000
"11047" 1 0 130 143 2001
"11048" 1 0 130 149 2001
"11049" 1 0 130 135 2002
"11050" 1 0 130 171 2001
"11051" 1 0 130 139 2002
"11052" 1 0 130 153 2001
"11053" 1 0 130 161 2001
"11054" 1 0 130 125 2002
"11055" 1 0 130 142 2002
"11056" 1 0 130 145 2002
"11057" 1 0 130 175 2001
"11058" 1 0 130 108 2002
"11059" 1 0 130 115 2002
"11060" 1 0 130 172 2002
"11061" 1 0 130 160 2002
"11062" 1 0 130 168 2002
"11063" 1 0 130 170 2002
"11064" 1 0 130 175 2002
"11065" 2 0 130 159 2002
"11066" 1 0 130 153 2002
"11067" 1 0 130 158 2002
"11068" 1 0 130 110 2002
"11069" 1 0 130 116 2002
"11070" 1 0 130 179 2002
"11071" 1 0 130 118 2002
"11072" 1 0 130 107 2002
"11073" 2 0 130 117 2002
"11074" 1 0 130 113 2002
"11075" 1 0 130 127 2002
"11076" 1 0 130 139 2006
"11077" 1 0 130 151 2006
"11078" 1 0 130 133 2006
"11079" 1 0 130 148 2006
"11080" 1 0 130 121 2006
"11081" 1 0 130 132 2006
"11082" 1 0 130 137 2007
"11083" 1 0 130 163 2007
"11084" 1 0 130 165 2007
"11085" 1 0 130 151 2007
"11086" 1 0 130 172 2007
"11087" 1 0 130 156 2007
"11088" 1 0 130 160 2007
"11089" 1 0 130 175 2007
"11090" 1 0 130 168 2007
"11091" 1 0 130 111 2005
"11092" 1 0 130 154 2003
"11093" 1 0 130 181 2002
"11094" 1 0 130 162 2003
"11095" 1 0 130 141 2003
"11096" 1 0 131 159 2009
"11097" 1 0 131 172 2009
"11098" 1 0 131 106 2010
"11099" 1 0 131 115 2009
"11100" 1 0 131 122 2009
"11101" 1 0 131 120 2009
"11102" 1 0 131 151 2009
"11103" 1 1 131 155 2011
"11104" 2 0 131 115 2008
"11105" 1 0 131 109 2008
"11106" 1 0 131 166 2008
"11107" 1 0 131 121 2012
"11108" 1 0 131 114 2010
"11109" 1 0 131 121 2010
"11110" 1 0 131 109 2002
